INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,SHIP_CLASS,IMO,E_CO2_kg,E_SOx_kg,E_NOx_kg,E_PM_kg,E_CH4_kg,E_CO_kg,E_N2O_kg,E_BC_kg,E_NMVOC_kg,E_PM10_kg,E_PM2.5_kg,DURATION,PDemand_kW,FuelConsumption_tonnes,
10320,10310,PUERTO GUANTANAMO,CU,19.98333333,-75.13333333,19,59,N,75,8,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35870,35720,DEAUVILLE,FR,49.36666667,0.08333333333,49,22,N,0,5,E,0,0,784218,1546,556,1948,1958,1871,1126,1790,1736,1525,534,0,0,0,0
35880,35720,PORT DE CAEN,FR,49.18333333,-0.35,49,11,N,0,21,W,0,0,407050,1291,827,1413,504,1101,1238,744,689,881,1316,0,0,0,0
35885,35720,OUISTREHAM,FR,49.28333333,-0.25,49,17,N,0,15,W,0,0,334875,1481,1404,678,1020,1562,1767,856,793,784,759,0,0,0,0
19450,19080,ELFIN COVE,US,58.2,-136.35,58,12,N,136,21,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19460,19080,HOONAH,US,58.11666667,-135.45,58,7,N,135,27,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19470,19080,TENAKEE SPRINGS,US,57.78333333,-135.2,57,47,N,135,12,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19480,19080,CHATHAM,US,57.51666667,-134.9333333,57,31,N,134,56,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19490,19080,TODD,US,57.46666667,-135.05,57,28,N,135,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19510,19080,HOOD BAY,US,57.4,-134.5,57,24,N,134,30,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19520,19080,HAWK INLET,US,58.11666667,-134.75,58,7,N,134,45,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19530,19080,FUNTER,US,58.25,-134.9,58,15,N,134,54,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19550,19080,DUPONT,US,58.23333333,-134.2666667,58,14,N,134,16,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19580,19080,JUNEAU,US,58.3,-134.4166667,58,18,N,134,25,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19588,19080,HAINES,US,59.23333333,-135.4333333,59,14,N,135,26,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19589,19080,TANANI POINT,US,59.28333333,-135.45,59,17,N,135,27,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19590,19080,SKAGWAY,US,59.45,-135.3333333,59,27,N,135,20,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19600,19080,LETNIKOF COVE,US,59.18333333,-135.4,59,11,N,135,24,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19610,19080,EXCURSION INLET,US,58.41666667,-135.45,58,25,N,135,27,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19620,19080,YAKUTAT,US,59.55,-139.7333333,59,33,N,139,44,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19630,19080,KATALLA,US,60.2,-144.5333333,60,12,N,144,32,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19640,19080,CORDOVA,US,60.55,-145.7666667,60,33,N,145,46,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19650,19080,SHEPARD POINT,US,60.63333333,-145.6666667,60,38,N,145,40,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19660,19080,SWANPORT,US,61.08333333,-146.4,61,5,N,146,24,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19110,19080,METLAKATLA,US,55.13333333,-131.5666667,55,8,N,131,34,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19120,19080,GEORGE INLET,US,55.38333333,-131.4666667,55,23,N,131,28,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19670,19080,VALDEZ,US,61.11666667,-146.25,61,7,N,146,15,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18665,18080,BAMBERTON,CA,48.55,-123.5166667,48,33,N,123,31,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18670,18080,VICTORIA HARBOR,CA,48.43333333,-123.3833333,48,26,N,123,23,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18680,18080,ESQUIMALT HARBOR,CA,48.43333333,-123.4333333,48,26,N,123,26,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18705,18080,PORT SAN JUAN,CA,48.55,-124.4333333,48,33,N,124,26,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18730,18080,PORT ALBERNI,CA,49.23333333,-124.8166667,49,14,N,124,49,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18760,18080,UCLUELET,CA,48.95,-125.55,48,57,N,125,33,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18780,18080,CLAYOQUOT,CA,49.15,-125.9166667,49,9,N,125,55,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18790,18080,AHOUSAT,CA,49.28333333,-126.0666667,49,17,N,126,4,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18805,18080,TAHSIS,CA,49.91666667,-126.6666667,49,55,N,126,40,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23300,20620,MELING,NO,59.78333333,5.116666667,59,47,N,5,7,E,0,0,148381,1639,1454,1979,1951,1731,1893,1289,634,1338,1003,0,0,0,0
22790,20620,HEMNESBERGET,NO,66.23333333,13.61666667,66,14,N,13,37,E,0,0,394212,880,877,1207,920,1547,1570,1941,894,1323,1297,0,0,0,0
20920,20620,HAMMERFEST,NO,70.66666667,23.66666667,70,40,N,23,40,E,0,0,212226,809,1990,854,1918,769,1488,1854,724,1836,1191,0,0,0,0
20930,20620,SORVAER,NO,70.63333333,21.98333333,70,38,N,21,59,E,0,0,604253,1989,886,1891,1960,1790,1399,639,700,1245,1311,0,0,0,0
20940,20620,BREDVIK,NO,70.58333333,22.13333333,70,35,N,22,8,E,0,0,219386,1272,1653,1162,1289,1994,814,1776,1125,1942,1866,0,0,0,0
21120,20620,OKSFJORD,NO,70.23333333,22.35,70,14,N,22,21,E,0,0,795393,1765,1167,780,1808,537,560,921,1391,1005,1568,0,0,0,0
21130,20620,ALTA,NO,69.96666667,23.25,69,58,N,23,15,E,0,0,70042,1134,1020,1461,612,1747,1208,908,1601,1760,1749,0,0,0,0
21140,20620,TALVIK,NO,70.05,22.96666667,70,3,N,22,58,E,0,0,393613,1137,1107,540,1833,571,667,1028,1872,1493,1747,0,0,0,0
21310,20620,TROMSO,NO,69.65,18.96666667,69,39,N,18,58,E,0,0,537110,524,1640,1225,856,1852,1564,715,828,1427,1955,0,0,0,0
21380,20620,GIBOSTAD,NO,69.35,18.08333333,69,21,N,18,5,E,0,0,432134,949,751,870,663,1946,1026,1296,1507,851,1999,0,0,0,0
21490,20620,FINNSNES,NO,69.23333333,17.96666667,69,14,N,17,58,E,0,0,578452,1722,561,1229,1940,1215,1027,1276,657,747,1240,0,0,0,0
21495,20620,MEDBY,NO,68.91666667,17.73333333,68,55,N,17,44,E,0,0,397134,1032,589,778,671,1436,1393,748,1249,1387,1584,0,0,0,0
21510,20620,SJOVEGAN,NO,68.88333333,17.83333333,68,53,N,17,50,E,0,0,806820,1729,987,1750,1584,1906,878,729,675,748,1988,0,0,0,0
21610,20620,HARSTAD,NO,68.8,16.55,68,48,N,16,33,E,0,0,133684,1050,1795,1250,1657,1924,1585,1649,804,1343,1135,0,0,0,0
21660,20620,ANDENES,NO,69.33333333,16.13333333,69,20,N,16,8,E,0,0,795461,917,1751,1859,1659,757,1811,1567,1677,881,1579,0,0,0,0
21670,20620,SORTLAND,NO,68.7,15.41666667,68,42,N,15,25,E,0,0,267029,930,1112,804,678,777,1867,1161,1054,1416,1897,0,0,0,0
10540,10310,CIENFUEGOS,CU,22.15,-80.45,22,9,N,80,27,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10600,10590,LUCEA,JM,18.45,-78.16666667,18,27,N,78,10,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10610,10590,MONTEGO BAY,JM,18.46666667,-77.93333333,18,28,N,77,56,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10620,10590,FALMOUTH,JM,18.48333333,-77.65,18,29,N,77,39,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10630,10590,RIO BUENO,JM,18.46666667,-77.46666667,18,28,N,77,28,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10660,10590,OCHO RIOS,JM,18.41666667,-77.11666667,18,25,N,77,7,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10710,10590,PORT ANTONIO,JM,18.18333333,-76.45,18,11,N,76,27,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10772,10730,PORT ESQUIVEL,JM,17.88333333,-77.13333333,17,53,N,77,8,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10775,10730,PORT KAISER,JM,17.86666667,-77.6,17,52,N,77,36,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10800,10730,SAVANNAH LA MAR,JM,18.2,-78.13333333,18,12,N,78,8,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10820,10810,JACMEL,HT,18.23333333,-72.53333333,18,14,N,72,32,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10860,10810,MIRAGOANE,HT,18.45,-73.08333333,18,27,N,73,5,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10870,10810,PETIT GOAVE,HT,18.43333333,-72.86666667,18,26,N,72,52,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10880,10810,PORT AU PRINCE,HT,18.55,-72.35,18,33,N,72,21,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10370,10310,SANTIAGO DE CUBA,CU,20.01666667,-75.83333333,20,1,N,75,50,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9760,9740,PUERTO CABEZAS,NI,14.01666667,-83.38333333,14,1,N,83,23,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9810,9800,PUERTO LIMON,CR,9.983333333,-83.01666667,9,59,N,83,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9825,9820,CHIRIQUI GRANDE,PA,8.95,-82.11666667,8,57,N,82,7,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18818,18080,BERGH COVE,CA,50.53333333,-127.6166667,50,32,N,127,37,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18820,18080,PORT ALICE,CA,50.38333333,-127.45,50,23,N,127,27,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18835,18080,COAL HARBOR,CA,50.6,-127.5833333,50,36,N,127,35,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18840,18080,PORT HARDY,CA,50.71666667,-127.4833333,50,43,N,127,29,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18850,18080,SOINTULA,CA,50.63333333,-127.0166667,50,38,N,127,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18860,18080,ALERT BAY,CA,50.58333333,-126.9333333,50,35,N,126,56,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18872,18080,PORT MCNEILL,CA,50.58333333,-127.0833333,50,35,N,127,5,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18890,18080,BELLA COOLA,CA,52.36666667,-126.8,52,22,N,126,48,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18915,18080,BELLA BELLA,CA,52.16666667,-128.15,52,10,N,128,9,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18916,18080,KLEMTU,CA,52.6,-128.5166667,52,36,N,128,31,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18920,18080,BUTEDALE,CA,53.16666667,-128.6833333,53,10,N,128,41,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18923,18080,KEMANO BAY,CA,53.48333333,-128.1333333,53,29,N,128,8,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18925,18080,KITIMAT,CA,54,-128.6833333,54,0,N,128,41,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18942,18080,PORPOISE HARBOR,CA,54.21666667,-130.2833333,54,13,N,130,17,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18950,18080,PRINCE RUPERT,CA,54.31666667,-130.3333333,54,19,N,130,20,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18960,18080,PORT SIMPSON,CA,54.56666667,-130.4333333,54,34,N,130,26,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18980,18080,STEWART,CA,55.93333333,-130,55,56,N,130,0,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8330,6585,HERTFORD,US,36.18333333,-76.46666667,36,11,N,76,28,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8340,6585,EDENTON,US,36.05,-76.61666667,36,3,N,76,37,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8350,6585,PLYMOUTH,US,35.86666667,-76.75,35,52,N,76,45,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8370,6585,COLUMBIA,US,35.91666667,-76.25,35,55,N,76,15,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8380,6585,BELHAVEN,US,35.61666667,-76.61666667,35,37,N,76,37,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8390,6585,WASHINGTON,US,35.55,-77.05,35,33,N,77,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,6585,BAYBORO,US,35.15,-76.76666667,35,9,N,76,46,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8410,6585,NEW BERN,US,35.1,-77.05,35,6,N,77,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8420,6585,BEAUFORT,US,34.71666667,-76.66666667,34,43,N,76,40,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8430,6585,MOREHEAD CITY,US,34.71666667,-76.7,34,43,N,76,42,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8440,6585,SWANSBORO,US,34.68333333,-77.13333333,34,41,N,77,8,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8460,6585,WRIGHTSVILLE,US,34.21666667,-77.81666667,34,13,N,77,49,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470,6585,WILMINGTON,US,34.23333333,-77.95,34,14,N,77,57,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480,6585,SOUTHPORT,US,33.91666667,-78.01666667,33,55,N,78,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8490,6585,GEORGETOWN,US,33.36666667,-79.28333333,33,22,N,79,17,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500,6585,CHARLESTON,US,32.78333333,-79.91666667,32,47,N,79,55,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8510,6585,PORT ROYAL,US,32.36666667,-80.68333333,32,22,N,80,41,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8520,6585,BEAUFORT,US,32.43333333,-80.66666667,32,26,N,80,40,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8530,6585,SAVANNAH,US,32.08333333,-81.08333333,32,5,N,81,5,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8540,6585,DARIEN,US,31.36666667,-81.43333333,31,22,N,81,26,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8110,6585,PHILADELPHIA,US,39.95,-75.13333333,39,57,N,75,8,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7630,6585,BROOKLYN,US,40.66666667,-74.01666667,40,40,N,74,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7640,6585,NEW YORK CITY,US,40.7,-74.01666667,40,42,N,74,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7641,6585,PATCHOGUE,US,40.75,-73.01666667,40,45,N,73,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7650,6585,YONKERS,US,40.93333333,-73.9,40,56,N,73,54,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7660,6585,NEWBURGH,US,41.5,-74,41,30,N,74,0,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,6585,POUGHKEEPSIE,US,41.7,-73.95,41,42,N,73,57,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680,6585,KINGSTON,US,41.93333333,-73.96666667,41,56,N,73,58,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9830,9820,ALMIRANTE,PA,9.3,-82.4,9,18,N,82,24,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9840,9820,BOCAS DEL TORO,PA,9.333333333,-82.23333333,9,20,N,82,14,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9940,9930,ST GEORGE'S,BM,32.38333333,-64.68333333,32,23,N,64,41,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9950,9930,IRELAND ISLAND,BM,32.31666667,-64.83333333,32,19,N,64,50,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9960,9930,HAMILTON,BM,32.3,-64.78333333,32,18,N,64,47,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9985,9980,FREEPORT,BS,26.51666667,-78.78333333,26,31,N,78,47,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9987,9980,SOUTH RIDING POINT,BS,26.61666667,-78.21666667,26,37,N,78,13,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9990,9980,NASSAU,BS,25.08333333,-77.35,25,5,N,77,21,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10158,10030,MANATI,CU,21.36666667,-76.81666667,21,22,N,76,49,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10470,10310,GUAYABAL,CU,20.7,-77.61666667,20,42,N,77,37,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11718,11705,ANSE TEMBLADORA,TT,10.68333333,-61.58333333,10,41,N,61,35,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11908,11860,EL BOSQUE,CO,10.4,-75.53333333,10,24,N,75,32,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11934,11860,PUERTO PRODECO,CO,11.15,-74.21666667,11,9,N,74,13,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48240,48225,QALHAT LNG TERMINAL,OM,22.68333333,59.4,22,41,N,59,24,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9675,9630,COXEN HOLE,HN,16.31666667,-86.55,16,19,N,86,33,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9769,9740,EL BLUFF,NI,12,-83.7,12,0,N,83,42,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9355,9350,ALTAMIRA,MX,22.48333333,-97.85,22,29,N,97,51,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9370,9350,TUXPAN,MX,20.95,-97.4,20,57,N,97,24,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9425,9350,DOS BOCAS TERMINAL,MX,18.43333333,-93.21666667,18,26,N,93,13,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45110,45060,ASHQELON,IL,31.66666667,34.5,31,40,N,34,30,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45377,45360,ASHTART OIL TERMINAL,TN,34.28333333,11.38333333,34,17,N,11,23,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45365,45360,ZARZIS,TN,33.5,11.11666667,33,30,N,11,7,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45368,45360,DIDON TERMINAL,TN,33.78333333,11.9,33,47,N,11,54,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40245,39125,MELILLI OIL TERMINAL,IT,37.11666667,15.25,37,7,N,15,15,E,0,0,731460,1259,1493,556,1387,1140,1759,1150,1458,738,1242,0,0,0,0
60431,60315,TONGHAE,KR,37.53333333,129.15,37,32,N,129,9,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59940,59850,NINGBO,CN,29.88333333,121.55,29,53,N,121,33,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45515,45470,PORT METHANIER,DZ,36.88333333,6.95,36,53,N,6,57,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45819,45817,M BAO OIL TERMINAL,SN,14.71666667,-17.4,14,43,N,17,24,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45823,45817,LYNDIANE,SN,14.16666667,-16.16666667,14,10,N,16,10,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46161,46120,FORCADOS OIL TERMINAL,NG,5.166666667,5.183333333,5,10,N,5,11,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46286,46250,MOUDI MARINE TERMINAL,CM,4.116666667,8.483333333,4,7,N,8,29,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46287,46250,EBOME MARINE TERMINAL,CM,2.8,9.816666667,2,48,N,9,49,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7690,6585,CATSKILL,US,42.21666667,-73.85,42,13,N,73,51,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7720,6585,ALBANY,US,42.65,-73.75,42,39,N,73,45,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7730,6585,RENSSELAER,US,42.65,-73.75,42,39,N,73,45,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7740,6585,TROY,US,42.73333333,-73.7,42,44,N,73,42,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7750,6585,EDGEWATER,US,40.81666667,-73.98333333,40,49,N,73,59,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7760,6585,WEEHAWKEN,US,40.76666667,-74.01666667,40,46,N,74,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7770,6585,HOBOKEN,US,40.75,-74.01666667,40,45,N,74,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7780,6585,JERSEY CITY,US,40.71666667,-74.03333333,40,43,N,74,2,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790,6585,BAYONNE,US,40.68333333,-74.1,40,41,N,74,6,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7810,6585,NEWARK,US,40.7,-74.15,40,42,N,74,9,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7820,6585,ELIZABETHPORT,US,40.65,-74.18333333,40,39,N,74,11,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7830,6585,STAPLETON SI,US,40.63333333,-74.06666667,40,38,N,74,4,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7840,6585,TOMPKINSVILLE SI,US,40.63333333,-74.06666667,40,38,N,74,4,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7850,6585,PORT RICHMOND SI,US,40.65,-74.13333333,40,39,N,74,8,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7860,6585,MARINERS HARBOR SI,US,40.63333333,-74.16666667,40,38,N,74,10,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7870,6585,GULFPORT SI,US,40.63333333,-74.2,40,38,N,74,12,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48198,48195,NISHTUN,YE,15.81666667,52.2,15,49,N,52,12,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48374,48350,DOHA HARBOR,KW,29.38333333,47.8,29,23,N,47,48,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48495,48410,BANDAR-E SHAHID REAJIE,IR,27.1,56.06666667,27,6,N,56,4,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48520,48410,BANDAR ABBAS,IR,27.15,56.2,27,9,N,56,12,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48533,48410,BANDAR TAHERI OFFSHORE TERMINAL,IR,27.65,52.35,27,39,N,52,21,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48259,48225,KHAWR KHASAB,OM,26.21666667,56.23333333,26,13,N,56,14,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48370,48350,AL KUWAYT,KW,29.35,47.93333333,29,21,N,47,56,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48175,48143,AL MUKHA,YE,13.31666667,43.25,13,19,N,43,15,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48202,48195,ASH SHIHR OIL TERMINAL,YE,14.73333333,49.5,14,44,N,49,30,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45084,45060,HADERA,IL,32.46666667,34.9,32,28,N,34,54,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48053,47950,RAS SUDR,EG,29.58333333,32.7,29,35,N,32,42,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45151,45120,DAMIETTA,EG,31.48333333,31.75,31,29,N,31,45,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45140,45120,BUR SAID (PORT SAID),EG,31.26666667,32.3,31,16,N,32,18,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45175,45120,EL HAMRA OIL TERMINAL,EG,30.98333333,28.86666667,30,59,N,28,52,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46545,46540,SOYO ANGOLA LNG TERMINAL,AO,-6.116666667,12.33333333,6,7,S,12,20,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45180,45120,MERSA MATRUH,EG,31.35,27.23333333,31,21,N,27,14,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47974,47950,HAMRAWEIN,EG,26.25,34.2,26,15,N,34,12,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48310,48305,AL MANAMAH,BH,26.23333333,50.58333333,26,14,N,50,35,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
